text,label
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
(HS)Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
(HS)Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
(HS)Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release:#01/02/03/04/05/06/07/08/09/10/11/12/13/14/15/16/17/18/19/20/21/22/23/24/25/,__label__Continue
Release,__label__Continue
Release,__label__Continue
(HS)Release,__label__Continue
(HS)Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
(HS) Release ,__label__Continue
only s2s release,__label__Continue
(HS)Release,__label__Continue
release,__label__Continue
(HS)Release,__label__Continue
(HS) Release ,__label__Continue
Release,__label__Continue
release,__label__Continue
release,__label__Continue
Release,__label__Continue
release,__label__Continue
Release,__label__Continue
(HS)Release,__label__Continue
release,__label__Continue
release,__label__Continue
release,__label__Continue
release,__label__Continue
release,__label__Continue
release,__label__Continue
release,__label__Continue
release,__label__Continue
(HS)Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
(HS)Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
"Only S2S, Release",__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
"Only S2S,release.",__label__Continue
release,__label__Continue
"Only S2S,release",__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
Release,__label__Continue
release,__label__Continue
"Release
63M3L495.1_TBMG23.00",__label__Continue
Release,__label__Continue
(HS)Release,__label__Continue
(HS)Release,__label__Continue
(HS) Release ,__label__Continue
(HS)Release,__label__Continue
release,__label__Continue
(HS)Release,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
Release~EMS~,__label__Continue
"Please release this lot, RCS unlocked",__label__Continue
Please release this lot. RCS unlocked,__label__Continue
"Please release this lot, RCS unlocked",__label__Continue
"Please release this lot, RCS unlocked",__label__Continue
Please release this lot. RCS unlocked,__label__Continue
"Please release this lot, RCS unlocked",__label__Continue
Please release this lot. RCS unlocked,__label__Continue
Please release this lot. RCS unlocked,__label__Continue
"Please release this lot, RCS unlocked",__label__Continue
Please release this lot. RCS unlocked,__label__Continue
"Please release this lot, RCS unlocked",__label__Continue
"Please by pass below note and follow grouping to split and release.
(1)please split good W#13, 14, 15, 19, 20, 21, 23, 24, 25.
(2)please release W#16, 17, 18, 22. ",__label__Split
"Please follow grouping to split and release this lot.
(1)please split good W#01, 02, 05, 06, 07, 10, 12, 14, 15 to release.
(2)please release W#03, 08, 09, 11.",__label__Split
"Please follow grouping to split and release this lot.
(1)please split good W#01, 02, 03, 04, 05, 08 to release.
(2)please release W#06, 07.",__label__Split
"Please follow grouping to split and release this lot.
(1)please split goodW#06, 15 to release.
(2)please release W#02, 03, 05, 07, 08, 09, 10, 12, 13, 14, 16.",__label__Split
"follow RTMS split the good wafer (W#01, 02, 03, 04, 05, 07, 08, 09, 10, 11, 12, 13) to sub lot and release ",__label__Split
"Hi Shift PD team,

1. Please split W#18 to 63M2D348.2, release the lot and change “R” code",__label__Split
"Follow offline PD command

Please help to follow RTMS result to split and release this lot. thanks ",__label__Split
"Split #16 to N9X225.516 ( T1M2B497.2) to wait owner , T1M2B497.1 wait owner ",__label__Split
"Please follow grouping to split and release this lot 63M2L848.2
Please split W#09, 10, 12, 15, 18 to release.",__label__Split
"Flow (22) : #1,2,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,20,21,22,24,25,wait DCOP
Hold #3,23 for top crown issue and #19 for map pattern",__label__Split
"Hi SPD,

Per customer mail, please follow : 
01_ Split W#09, 21 to (.2) and hold for NC
02_ Other 23 wafers#01-08,10-20,22-25 to (.1) and release it, thank you.",__label__Split
"#18@please retest SBIn40 ; other wafer : 14~17,19~25@please follow grouping to split and release 
It already did future hold at VM station",__label__Split
"#18@please retest SBIn40 ; other wafer : 14~17,19~25@please follow grouping to split and release 
It already did future hold at VM station",__label__Split
"#18@please retest SBIn40 ; other wafer : 14~17,19~25@please follow grouping to split and release 
It already did future hold at VM station",__label__Split
"Split W#16, to T1M2E908.2 to Scrap ( return to TSMC F6 陳品光光 ASAP.)

W#1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,17,18,19,20,21,22,23,24,25, to T1M2E908.1 to (Hold)",__label__Split
"Split W#24, to T1M2E412.2 to Scrap ( return to TSMC F6 陳品光 ASAP.)
W#1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,25, to T1M2E412.1 to (Hold)",__label__Split
"follow owner command 

W#03 to T1M1E994.1 –release
Split W#04,10 to to T1M1E994.2 –hold ",__label__Split
"Split W#1-13,15-25 to T1M2C761.2 rls
T1M2C761.1 W#14 scrap(violated yield)",__label__Split
"Hi Shift PD,

1. Please split W#10 to 63M3A061.2, release the lot and change “R” code",__label__Split
"Hi Shift PD,

1. Please split W#22 to 63M3A063.2, release the lot and change “R” code",__label__Split
"Hi PDS

Please split #04 to another lot , release both lots after finish",__label__Split
"100% 拆空
Split Normal Scrap (1) : #17, (use as correlation wf) to T1L2J241.4",__label__Split
"100% 拆空
Split Normal Scrap (1) : #18,(robust) to T1M2P063.3",__label__Split
"Please by pass below note and follow grouping to split and release (W#13, 14, 15, 19, 20, 21, 23, 24, 25)",__label__Split
"Please by pass below note and follow grouping to split and release (W#16, 17, 18, 22)",__label__Split
"Flow (5) : #13,14,15,17,18
Hold (1) : #16,QTI Request (Hari)",__label__Split
"MES LOT 63M2L568.1
COMMENT Please split and release #6
COMMENT Please split and release #10 
COMMENT Hold #2,4,8 in EMS",__label__Split
"MES LOT 63M2L568.1
COMMENT Please split and release #6
COMMENT Please split and release #10 
COMMENT Hold #2,4,8 in EMS",__label__Split
"Normal Scrap (1) : #12,(loow YLD)
Flow (11) : #1,2,3,4,5,6,7,8,9,10,11",__label__Split
"Flow (20) : #4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,23,24,25
Hold (2) : #2,3(Evaluation wf for REV9p2 PGM, never flow this Wfs)",__label__Split
"Flow (19) : #1,5,7,9,10,11,12,13,14,15,16,17,18,20,21,22,23,24,25, wait DCOP
Hold (6) : #2,3,4,6,8,19, (MFV and map signature)",__label__Split
"#13,14,16,19,21,22@split to another lot , release it and mother lot after finish ",__label__Split
"#13,14,16,19,21,22@split to another lot , release it and mother lot after finish ",__label__Split
"#13,14,16,19,21,22@split to another lot , release it and mother lot after finish ",__label__Split
"Dear PDS,

Please first split rejects to .2. pass go .1 of lot#63M2B188.1 and hold .2.
Also, do notice on traveler card change hold code to ""A1"". Thanks.",__label__Split
"Split W # 01-18,20-25 to T1M3C201.2 ( P2P447.D1 ) – Release
P2P447.00 / T1M3C201.1 - #19 – bad die RT.",__label__Split
"Please move wafer#08 to MRB07.
Release the rest wafers.
(1)please split W#19 to release.
(2)please hold W#08.",__label__Split
"Flow (5) : #17,18,19,20,21
Hold (1) : #16, (unknown Process issue // DPS Fail)",__label__Split
"Please continue hold wf#04, 10, 13, 18, 19, 24 and retest wf#17.
Split wf#01, 02, 03, 05, 06, 08, 09, 11, 12, 14, 15, 16, 20, 21, 22, 23 to sub lot then release.
Split wf#07, 25 to sub lot then release.
Thanks.",__label__Split
"Please continue hold wf#04, 10, 13, 18, 19, 24 and retest wf#17.
Split wf#01, 02, 03, 05, 06, 08, 09, 11, 12, 14, 15, 16, 20, 21, 22, 23 to sub lot then release.
Split wf#07, 25 to sub lot then release.
Thanks.",__label__Split
"Please continue hold wf#04, 10, 13, 18, 19, 24 and retest wf#17.
Split wf#01, 02, 03, 05, 06, 08, 09, 11, 12, 14, 15, 16, 20, 21, 22, 23 to sub lot then release.
Split wf#07, 25 to sub lot then release.
Thanks.",__label__Split
"Please continue hold wf#04, 10, 13, 18, 19, 24 and retest wf#17.
Split wf#01, 02, 03, 05, 06, 08, 09, 11, 12, 14, 15, 16, 20, 21, 22, 23 to sub lot then release.
Split wf#07, 25 to sub lot then release.
Thanks",__label__Split
"Please split #04,20 to another lot and on hold , mother lot #01~03,05~19,21~25 release as per Leo 02/23.",__label__Split
"Split W#3,4,5,6,7,8,9,10,11,12,15,18,19,20,22,25, to T1M3B170.2 to Continue(Release) ; W#13,14,17,21,23,24, to T1M3B170.1 to RT BIN all bad bins ; ",__label__Split
"Split W#18, to T1M2F070.3 to Continue(Release) ; W#12, to T1M2F070.1 to RT BIN all bad bins ; ",__label__Split
"Please follow grouping to split and release the lot.
It already did future hold at VM station",__label__Continue
"Please follow grouping to split and release the lot.
It already did future hold at VM station",__label__Continue
"Please follow grouping to split and release the lot
It already did future hold at VM station",__label__Continue
"Please follow grouping to split and release the lot
It already did future hold at VM station",__label__Continue
"Please follow grouping to split and release this lot
It already did future hold at VM station",__label__Continue
"Please follow grouping to split and release this lot
It already did future hold at VM station",__label__Continue
"Please follow grouping to split and release this lot
It already did future hold at VM station",__label__Continue
"Please follow grouping to split and release this lot
It already did future hold at VM station",__label__Continue
"Flow (23) : #1,2,3,4,5,6,7,8,9,10,11,12,15,16,17,18,19,20,21,22,23,24,25, wait DCOP
Hold (2) : #13,14, (Bin3440+3450 top signature)",__label__Split
"W#2,3,4,5,6,7,8,9,10,11,12, to T1M2Q222.1 to Continue(Release)
Split W#1, to T1M2Q222.2 to RT BIN open the pgm on background-待新程式release後通知",__label__Split
"You can follow grouping to split and release this lot.
Please split to release for W#01, 03, 04, 05, 06, 08, 09, 10, 11, 12.
And release mother lot W#02, 07, 13.",__label__Split
"Split W#1-14,16-25 to T1M2B913.2 Keep hold and don’t release it
T1M2B913.1 W#15 Scrap and return to tsmc for PFA",__label__Split
"Flow (6) : #19,20,21,22,23,25
Hold (1) : #24, QTI Debug (VOHL ~2/24)",__label__Split
